0.000000e+000	2.100000e+001
1.501920e-009	2.400000e+001
3.003839e-009	1.800000e+001
4.505759e-009	2.800000e+001
6.007678e-009	2.300000e+001
7.509598e-009	2.900000e+001
9.011517e-009	3.300000e+001
1.051344e-008	1.100000e+002
1.201536e-008	1.530000e+002
1.351728e-008	2.170000e+002
1.501920e-008	2.740000e+002
1.652112e-008	2.070000e+002
1.802303e-008	2.170000e+002
1.952495e-008	1.450000e+002
2.102687e-008	8.000000e+001
2.252879e-008	5.100000e+001
2.403071e-008	5.800000e+001
2.553263e-008	9.300000e+001
2.703455e-008	1.600000e+002
2.853647e-008	2.340000e+002
3.003839e-008	2.340000e+002
3.154031e-008	2.730000e+002
3.304223e-008	2.170000e+002
3.454415e-008	1.310000e+002
3.604607e-008	1.140000e+002
3.754799e-008	6.300000e+001
3.904991e-008	5.800000e+001
4.055183e-008	1.340000e+002
4.205375e-008	1.990000e+002
4.355567e-008	2.550000e+002
4.505759e-008	2.710000e+002
4.655951e-008	2.410000e+002
4.806143e-008	1.970000e+002
4.956335e-008	1.350000e+002
5.106526e-008	1.110000e+002
5.256718e-008	1.160000e+002
5.406910e-008	1.730000e+002
5.557102e-008	2.020000e+002
5.707294e-008	2.580000e+002
5.857486e-008	2.450000e+002
6.007678e-008	2.420000e+002
6.157870e-008	2.150000e+002
6.308062e-008	1.680000e+002
6.458254e-008	1.370000e+002
6.608446e-008	1.550000e+002
6.758638e-008	1.690000e+002
6.908830e-008	2.270000e+002
7.059022e-008	2.520000e+002
7.209214e-008	2.580000e+002
7.359406e-008	2.490000e+002
7.509598e-008	2.740000e+002
7.659790e-008	3.180000e+002
7.809982e-008	2.210000e+002
7.960174e-008	1.910000e+002
8.110366e-008	1.300000e+002
8.260558e-008	1.070000e+002
8.410750e-008	8.300000e+001
8.560941e-008	5.200000e+001
8.711133e-008	3.000000e+001
8.861325e-008	2.000000e+000
9.011517e-008	3.000000e+000
9.161709e-008	0.000000e+000
9.311901e-008	3.000000e+000
9.462093e-008	0.000000e+000
9.612285e-008	4.000000e+000
9.762477e-008	2.000000e+000
9.912669e-008	2.000000e+000
1.006286e-007	2.000000e+000
1.021305e-007	1.000000e+000
1.036324e-007	1.000000e+000
1.051344e-007	0.000000e+000
1.066363e-007	4.000000e+000
1.081382e-007	0.000000e+000
1.096401e-007	0.000000e+000
1.111420e-007	1.000000e+000
1.126440e-007	0.000000e+000
1.141459e-007	3.000000e+000
1.156478e-007	0.000000e+000
1.171497e-007	2.000000e+000
1.186516e-007	2.000000e+000
1.201536e-007	0.000000e+000
1.216555e-007	0.000000e+000
1.231574e-007	2.000000e+000
1.246593e-007	2.000000e+000
1.261612e-007	1.000000e+000
1.276632e-007	3.000000e+000
1.291651e-007	1.000000e+000
1.306670e-007	0.000000e+000
1.321689e-007	0.000000e+000
1.336708e-007	0.000000e+000
1.351728e-007	1.000000e+000
1.366747e-007	0.000000e+000
1.381766e-007	1.000000e+000
1.396785e-007	2.000000e+000
1.411804e-007	1.000000e+000
1.426824e-007	1.000000e+000
1.441843e-007	2.000000e+000
1.456862e-007	2.000000e+000
1.471881e-007	1.000000e+000
1.486900e-007	0.000000e+000
